Cites,Authors,Document Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"M Elango, K Annamalai","Machining Parameter Optimization of Al/SiC/Gr Hybrid Metal Matrix Composites using ANOVA and Grey Relational Analysis",,"mas.bg.ac.rs","","https://www.mas.bg.ac.rs/_media/istrazivanje/fme/vol48/1/22_m._elango_et_al.pdf","",234,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"This research work focuses on the impact of graphite addition to the Al/SiC hybrid metal matrix composites manufactured by stir casting process. Three specimens were prepared with Al6061 alloy+ 5 wt.% SiC and varying weight percent of graphite. Al6061 matrix …"
0,"L Li, C Wang, X Kou, W Zhang","NC Machining Optimization Based on Processing Parameter DB and PSO",2012,"Proceedings of the 2012 Third …","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/2475176.2475977","",235,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,8,"The selection of cutting parameters is a very important part in NC machining. The machining efficiency, machining cost and tool wear are greatly determined by the reasonable choice of cutting parameters, especially when other conditions such as the max power of the machine …"
0,"D Patel, P Tandon","Optimization of Kerf Surface and Material Removal Rate Using Abrasive Water-Slurry Jet Machining Setup",2013,"ASME 2013 International …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/IMECE/proceedings-abstract/IMECE2013/56192/V02BT02A043/260949","",236,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,7,"This work presents a description of abrasive water-slurry jet machining (AWSJM) to improve machining capabilities of conventional abrasive water jet machine. The present work proposes a new approach of AWSJM by equipping the conventional abrasive water jet …"
0,"PC Dutta, PK Dan","Evaluation and Machining Parameter Process Optimization of Hardened Alloy Steel: A Case Study of Taguchi Method and Anova",2012,"Education","ignited.in","http://www.ignited.in/File_upload/16111_31182534.pdf","",237,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,8,"In this paper, an effective procedure of Taguchi method has been, utilized for finding the best working parameters of induction hardening of EN8 D steel. Various parameters such as input power, traverse speed (scanning speed) have been explored by experiments …"
0,"J LIU, M LIU, G SONG","The Parameter Optimization for Guideway Guard of Large Machine Tool",2014,"Machinery Design & Manufacture","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-JSYZ201403005.htm","",238,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,6,"The design concept of parameter optimization was put forward based on the combination of Pro/Engineer and Pro/Mechanica. By modeling guideway guard, defining its loads, choosing structure parameters and taking the parameter optimization, it obtains the optimum structure …"
0,"A Shukla, A Paul","A Review on Optimization of Process Parameter in Electrical Discharge Machining Process",,"shodhsangam.rkdf.ac.in","","http://www.shodhsangam.rkdf.ac.in/papers/56-58%20Ayush.pdf","",239,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"This paper represents the various review on Electric Discharge Machining (EDM). The invention of new materials need a development of new machining process regarding high hardness of material and make an effective machining process. So EDM is mainly used for …"
0,"M Moayedfar","Tool Design and Parameter Optimization for Incremental Sheet-forming Process",2013,"","psasir.upm.edu.my","http://psasir.upm.edu.my/id/eprint/56120/1/FK%202013%2095RR.pdf","",242,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,7,"ABSTRACT Incremental Sheet Forming (ISF) is a method developed to form a desired surface feature on sheet metals in batch production series. Due to lack of reliable data about the process, researchers are currently experimenting with the parameters to achieve the …"
0,"S Pamnani, SS Dubey, SP Shrivas","OPTIMIZATION OF ELECTRO CHEMICAL MACHINING PROCESS PARAMETER BY USING FUZZY LOGIC",,"jusres.com","","http://jusres.com/download/article/85/1507833928.pdf","",243,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,,"Electrochemical machining has vast application in automotive, Aircrafts, petroleum, aerospace, textile, medical and electronic industries. Studies on Material removal rate (MRR) are of extremely important in ECM, since it is one of the factors to be determined in …"
0,"H Li, YD Chen, JY Yang, WS Wang","The Apply of Rough Set Theory based on Parameter Optimization in Remote Numerical Control Milling Machining",2012,"Advanced Materials Research","Trans Tech Publ","https://www.scientific.net/AMR.461.224","",244,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,8,"Based on the response style of Custom/Server, the optimization model system of milling machining technique has been built up, in which the current network source, technology and the Rough Set theory was utilized. The purpose of the system is to get the maximum …"
0,"D de Weerdt","Can a Tool Learn its Own Settings?",2016,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/6021/8394c8547948ce4d13003a7903be42dcb42e.pdf","",245,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,4,"In the field of model checking, a number of tools has been developed. LTSmin, created at the Formal Methods and Tools group of the University of Twente, is a collection of such tools. While these tools are very useful for verifying the correctness of software and/or physical …"
0,"V Kannan, VV Kannan","… Study, the Process Benefits, Optimization and Chip Morphology Study of Machining Parameter on Turning of Inconel 718 Using CVD Coated Tool and Nd: YAG Laser",2018,"","sae.org","https://www.sae.org/publications/technical-papers/content/2018-28-0029/","",246,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,2,"This paper presents the parametric study, process benefits, optimization and chip appearance of machining parameters on turning of the Inconel 718 using Nd: YAG laser source. To analyze the mentioned above effect on alloy 718, the cutting inserts of chemical …"
0,"SS Dubey, AK Khandelwal","REVIEW ON ELECTROCHEMICAL MACHINING OPERATION FOR OPTIMIZATION PARAMETER",,"jusres.com","","http://jusres.com/download/article/80/1507830209.pdf","",247,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"This paper deal with one of nontraditional machining operation known as Electrochemical Machine experiment highlights features of the development of a comprehensive mathematical model for correlating the interactive and higher order influences of various …"
0,"YAN Wei-ji","Forming Processing Parameter Optimization of Micro-spiral Plastic Parts",2013,"Aviation Precision Manufacturing Technology","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-HJZJ201303010.htm","",248,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,7,"The parts of the micro-spiral structure were designed. Moldflow software was used to simulate the injection. The part structure according to the injection situation was adjusted. The optimal parameters were obtained by using the orthogonal design. A high mold …"
0,"MSR Patil, AN Chapgaon","Review of Process Parameter Optimization of Photochemical Machining",2019,"","academia.edu","http://www.academia.edu/download/60436428/IRJET-V6I660720190829-106062-b99pu2.pdf","",249,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,1,"Photochemical machining (PCM) is nonconventional machining processes. It employs chemical etching through a photo resist stencil as the method of material removal over selected areas. The control parameters generally considered are the etchant concentration …"
0,"N Faisal, K Kumar","Utilization Of Particle Swarm Optimization Technique For Process Parameter Optimization In Electrical Discharge Machining",,"ijammc-griet.com","","http://www.ijammc-griet.com/attach/1522172647_10.pdf","",250,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"Electrical discharge machining (EDM) is a nonconventional machining process that is used for machining of hard-to-machine materials. The EDM process is commonly used in automobile, chemical, aerospace, biomedical, tool and die industries. However, it is very …"
0,"W Lee, C Wei","Machinability analysis and setup optimization for five-axis machining",2016,"2016 International Conference on Applied …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7539914/","",251,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,4,"Two potential problems are usually ignored by CAM software for five-axis machining: one is the overtravel for the three linear axes of the five-axis machine tool, and the other is the collision between the spindle and the worktable. The objective of this research was to …"
0,"C Yunchi, L Fang, W Qiucheng","Parameter optimization of incremental sheet metal forming by response surface method",2014,"Forging & Stamping Technology","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-DYJE201411004.htm","",252,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,6,"Formability is an obstacle to the development of incremental sheet forming (ISF). Formability of sheet metal can be estimated by the side wall thickness of parts, and excessive thinning will lead to the fracture of sheet metal. The influences of tool head size, axial feed, forming …"
0,"NK Singh, S Agrawal, YS Rajvardhan","Experimental Study and Parameter Optimization of Hybrid Electrical Discharge Machining",2018,"","researchgate.net","https://www.researchgate.net/profile/Sandeep_Agrawal2/publication/329673672_Experimental_study_and_parameter_optimization_of_hybrid_electrical_discharge_machining/links/5c14dc8fa6fdcc494ff5af7d/Experimental-study-and-parameter-optimization-of-hybrid-electrical-discharge-machining.pdf","",253,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,2,"Hard materials cannot be machined effectively by the individual machining process. In order to machine workpiece made from hard and stiff materials effectively a concept of Hybrid machining process (HMP) is originated. The HMP is an integration of two or more machining …"
0,"M Rozgic, R Appel, S Böhmelt, M Stiemer","Mathematical Optimization Methods for Process Parameter Identification in Forming Technology",,"space","researchgate.net","https://www.researchgate.net/profile/Marco_Rozgic/publication/281633314_Mathematical_Optimization_Methods_for_Process_Parameter_Identification_in_Forming_Technology/links/55f1691808ae0af8ee1d6354.pdf","",254,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,4,,"A mathematical framework for the efficient numerical treatment of a class of optimization problems is presented that arise in certain technological applications, such as, eg, process parameter identification in forming technology. In the context of an interior point method, the …"
0,"H Ding, J Tang","Machine-tool settings driven high-order topology optimization to grinding tooth flank by considering loaded tooth contact pattern for spiral bevel gears",2019,"International Journal of Mechanical Sciences","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020740319315577","",255,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,1,"In the recent spiral bevel gear grinding, the main target is to get sophisticated tooth flank optimization design having higher accuracy, efficiency and flexibility for satisfying the higher strength and less noise demands. The paper proposed an innovative collaborative …"
0,"Y Su, Y Ma, Z Men, Y Tang, M Wang","Numerical simulation and parameter optimization of automobile reinforced inner plate forming process",2017,"AIP Conference Proceedings","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4993027","",256,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,3,"Automotive reinforced inner plate is a typical sheet metal stamping parts, which is characterized by complex shape, the need for multi-channel process to complete. If the parts can be based on the needs and possibilities of a reasonable combination of some …"
